Date,ID,Tank_no,Treatment,Measurement,Value
08/29/2022 04:20:00,1B_pH,1B,OA,pH,7.89
08/29/2022 04:20:00,2B_tem,2B,OA,Temp,30.4
08/29/2022 04:20:00,2B_pH,2B,OA,pH,7.85
08/29/2022 04:20:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 04:20:00,1D_pH,1D,AMB,pH,8.052
08/29/2022 04:20:00,2D_tem,2D,AMB,Temp,30.4
08/29/2022 04:20:00,2D_pH,2D,AMB,pH,8.004
08/29/2022 04:20:00,1E_tem,1E,AMB,Temp,30.4
08/29/2022 04:20:00,1E_pH,1E,AMB,pH,8.092
08/29/2022 04:20:00,1C_tem,1C,OA,Temp,30.3
08/29/2022 04:20:00,1C_pH,1C,OA,pH,7.83
08/29/2022 04:20:00,2A_tem,2A,AMB,Temp,30.3
08/29/2022 04:20:00,2A_pH,2A,AMB,pH,8.002
08/29/2022 04:20:00,1A_tem,1A,AMB,Temp,30.2
08/29/2022 04:20:00,1A_pH,1A,AMB,pH,7.894
08/29/2022 04:20:00,2E_tem,2E,OA,Temp,30.4
08/29/2022 04:20:00,2E_pH,2E,OA,pH,8.02
08/29/2022 05:30:00,2C_tem,2C,OA,Temp,30.4
08/29/2022 05:30:00,2C_pH,2C,OA,pH,7.92
08/29/2022 05:30:00,1B_tem,1B,OA,Temp,30.4
08/29/2022 05:30:00,1B_pH,1B,OA,pH,7.89
08/29/2022 05:30:00,2B_tem,2B,OA,Temp,30.4
08/29/2022 05:30:00,2B_pH,2B,OA,pH,7.85
08/29/2022 05:30:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 05:30:00,1D_pH,1D,AMB,pH,8.052
08/29/2022 05:30:00,2D_tem,2D,AMB,Temp,30.3
08/29/2022 05:30:00,2D_pH,2D,AMB,pH,8.024
08/29/2022 05:30:00,1E_tem,1E,AMB,Temp,30.4
08/29/2022 05:30:00,1E_pH,1E,AMB,pH,8.092
08/29/2022 05:30:00,1C_tem,1C,OA,Temp,30.3
08/29/2022 05:30:00,1C_pH,1C,OA,pH,7.84
08/29/2022 05:30:00,2A_tem,2A,AMB,Temp,30.5
08/29/2022 05:30:00,2A_pH,2A,AMB,pH,8.002
08/29/2022 05:30:00,1A_tem,1A,AMB,Temp,30.3
08/29/2022 05:30:00,1A_pH,1A,AMB,pH,7.894
08/29/2022 05:30:00,2E_tem,2E,OA,Temp,30.3
08/29/2022 05:30:00,2E_pH,2E,OA,pH,8.07
08/29/2022 06:40:00,2C_tem,2C,OA,Temp,30.2
08/29/2022 06:40:00,2C_pH,2C,OA,pH,7.93
08/29/2022 06:40:00,1B_tem,1B,OA,Temp,30.2
08/29/2022 06:40:00,1B_pH,1B,OA,pH,7.92
08/29/2022 06:40:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 06:40:00,2B_pH,2B,OA,pH,7.88
08/29/2022 06:40:00,1D_tem,1D,AMB,Temp,30.3
08/29/2022 06:40:00,1D_pH,1D,AMB,pH,7.982
08/29/2022 06:40:00,2D_tem,2D,AMB,Temp,30.2
08/29/2022 06:40:00,2D_pH,2D,AMB,pH,8.034
08/29/2022 06:40:00,1E_tem,1E,AMB,Temp,30.2
08/29/2022 06:40:00,1E_pH,1E,AMB,pH,8.112
08/29/2022 06:40:00,1C_tem,1C,OA,Temp,30.1
08/29/2022 06:40:00,1C_pH,1C,OA,pH,7.85
08/29/2022 06:40:00,2A_tem,2A,AMB,Temp,30.3
08/29/2022 06:40:00,2A_pH,2A,AMB,pH,8.022
08/29/2022 06:40:00,1A_tem,1A,AMB,Temp,30.1
08/29/2022 06:40:00,1A_pH,1A,AMB,pH,7.914
08/29/2022 06:40:00,2E_tem,2E,OA,Temp,30.3
08/29/2022 06:40:00,2E_pH,2E,OA,pH,8.09
08/29/2022 07:50:00,2C_tem,2C,OA,Temp,30.4
08/29/2022 07:50:00,2C_pH,2C,OA,pH,7.89
08/29/2022 07:50:00,1B_tem,1B,OA,Temp,30.3
08/29/2022 07:50:00,1B_pH,1B,OA,pH,7.93
08/29/2022 07:50:00,2B_tem,2B,OA,Temp,30.4
08/29/2022 07:50:00,2B_pH,2B,OA,pH,7.91
08/29/2022 07:50:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 07:50:00,1D_pH,1D,AMB,pH,8.052
08/29/2022 07:50:00,2D_tem,2D,AMB,Temp,30.3
08/29/2022 07:50:00,2D_pH,2D,AMB,pH,8.084
08/29/2022 07:50:00,1E_tem,1E,AMB,Temp,30.3
08/29/2022 07:50:00,1E_pH,1E,AMB,pH,8.202
08/29/2022 07:50:00,1C_tem,1C,OA,Temp,30.5
08/29/2022 07:50:00,1C_pH,1C,OA,pH,8.04
08/29/2022 07:50:00,2A_tem,2A,AMB,Temp,30.6
08/29/2022 07:50:00,2A_pH,2A,AMB,pH,8.132
08/29/2022 07:50:00,1A_tem,1A,AMB,Temp,30.4
08/29/2022 07:50:00,1A_pH,1A,AMB,pH,8.104
08/29/2022 07:50:00,2E_tem,2E,OA,Temp,30.4
08/29/2022 07:50:00,2E_pH,2E,OA,pH,8.16
08/29/2022 09:00:00,2C_tem,2C,OA,Temp,30.8
08/29/2022 09:00:00,2C_pH,2C,OA,pH,7.98
08/29/2022 09:00:00,1B_tem,1B,OA,Temp,30.8
08/29/2022 09:00:00,1B_pH,1B,OA,pH,7.93
08/29/2022 09:00:00,2B_tem,2B,OA,Temp,30.8
08/29/2022 09:00:00,2B_pH,2B,OA,pH,7.91
08/29/2022 09:00:00,1D_tem,1D,AMB,Temp,31
08/29/2022 09:00:00,1D_pH,1D,AMB,pH,8.092
08/29/2022 09:00:00,2D_tem,2D,AMB,Temp,30.7
08/29/2022 09:00:00,2D_pH,2D,AMB,pH,8.094
08/29/2022 09:00:00,1E_tem,1E,AMB,Temp,30.8
08/29/2022 09:00:00,1E_pH,1E,AMB,pH,8.222
08/29/2022 09:00:00,1C_tem,1C,OA,Temp,30.9
08/29/2022 09:00:00,1C_pH,1C,OA,pH,8.07
08/29/2022 09:00:00,2A_tem,2A,AMB,Temp,31
08/29/2022 09:00:00,2A_pH,2A,AMB,pH,8.032
08/29/2022 09:00:00,1A_tem,1A,AMB,Temp,30.8
08/29/2022 09:00:00,1A_pH,1A,AMB,pH,8.154
08/29/2022 09:00:00,2E_tem,2E,OA,Temp,30.8
08/29/2022 09:00:00,2E_pH,2E,OA,pH,8.19
08/29/2022 10:10:00,2C_tem,2C,OA,Temp,31.3
08/29/2022 10:10:00,2C_pH,2C,OA,pH,7.95
08/29/2022 10:10:00,1B_tem,1B,OA,Temp,31.3
08/29/2022 10:10:00,1B_pH,1B,OA,pH,7.92
08/29/2022 10:10:00,2B_tem,2B,OA,Temp,31.3
08/29/2022 10:10:00,2B_pH,2B,OA,pH,7.94
08/29/2022 10:10:00,1D_tem,1D,AMB,Temp,31.5
08/29/2022 10:10:00,1D_pH,1D,AMB,pH,8.112
08/29/2022 10:10:00,2D_tem,2D,AMB,Temp,31.2
08/29/2022 10:10:00,2D_pH,2D,AMB,pH,8.104
08/29/2022 10:10:00,1E_tem,1E,AMB,Temp,31.3
08/29/2022 10:10:00,1E_pH,1E,AMB,pH,8.232
08/29/2022 10:10:00,1C_tem,1C,OA,Temp,31.4
08/29/2022 10:10:00,1C_pH,1C,OA,pH,8.07
08/29/2022 10:10:00,2A_tem,2A,AMB,Temp,31.5
08/29/2022 10:10:00,2A_pH,2A,AMB,pH,7.982
08/29/2022 10:10:00,1A_tem,1A,AMB,Temp,31.3
08/29/2022 10:10:00,1A_pH,1A,AMB,pH,8.164
08/29/2022 10:10:00,2E_tem,2E,OA,Temp,31.3
08/29/2022 10:10:00,2E_pH,2E,OA,pH,8.21
08/29/2022 11:20:00,2C_tem,2C,OA,Temp,31.5
08/29/2022 11:20:00,2C_pH,2C,OA,pH,8
08/29/2022 11:20:00,1B_tem,1B,OA,Temp,31.6
08/29/2022 11:20:00,1B_pH,1B,OA,pH,7.92
08/29/2022 11:20:00,2B_tem,2B,OA,Temp,31.5
08/29/2022 11:20:00,2B_pH,2B,OA,pH,7.86
08/29/2022 11:20:00,1D_tem,1D,AMB,Temp,31.6
08/29/2022 11:20:00,1D_pH,1D,AMB,pH,8.082
08/29/2022 11:20:00,2D_tem,2D,AMB,Temp,31.5
08/29/2022 11:20:00,2D_pH,2D,AMB,pH,8.114
08/29/2022 11:20:00,1E_tem,1E,AMB,Temp,31.5
08/29/2022 11:20:00,1E_pH,1E,AMB,pH,8.252
08/29/2022 11:20:00,1C_tem,1C,OA,Temp,31.1
08/29/2022 11:20:00,1C_pH,1C,OA,pH,8.09
08/29/2022 11:20:00,2A_tem,2A,AMB,Temp,31.1
08/29/2022 11:20:00,2A_pH,2A,AMB,pH,7.942
08/29/2022 11:20:00,1A_tem,1A,AMB,Temp,31.1
08/29/2022 11:20:00,1A_pH,1A,AMB,pH,8.174
08/29/2022 11:20:00,2E_tem,2E,OA,Temp,31.3
08/29/2022 11:20:00,2E_pH,2E,OA,pH,8.22
08/29/2022 12:30:00,2C_tem,2C,OA,Temp,32
08/29/2022 12:30:00,2C_pH,2C,OA,pH,8.02
08/29/2022 12:30:00,1B_tem,1B,OA,Temp,32
08/29/2022 12:30:00,1B_pH,1B,OA,pH,7.89
08/29/2022 12:30:00,2B_tem,2B,OA,Temp,31.9
08/29/2022 12:30:00,2B_pH,2B,OA,pH,7.87
08/29/2022 12:30:00,1D_tem,1D,AMB,Temp,32.1
08/29/2022 12:30:00,1D_pH,1D,AMB,pH,8.072
08/29/2022 12:30:00,2D_tem,2D,AMB,Temp,31.9
08/29/2022 12:30:00,2D_pH,2D,AMB,pH,8.114
08/29/2022 12:30:00,1E_tem,1E,AMB,Temp,32
08/29/2022 12:30:00,1E_pH,1E,AMB,pH,8.262
08/29/2022 12:30:00,1C_tem,1C,OA,Temp,31.8
08/29/2022 12:30:00,1C_pH,1C,OA,pH,8.1
08/29/2022 12:30:00,2A_tem,2A,AMB,Temp,31.7
08/29/2022 12:30:00,2A_pH,2A,AMB,pH,8.122
08/29/2022 12:30:00,1A_tem,1A,AMB,Temp,31.6
08/29/2022 12:30:00,1A_pH,1A,AMB,pH,8.164
08/29/2022 12:30:00,2E_tem,2E,OA,Temp,31.8
08/29/2022 12:30:00,2E_pH,2E,OA,pH,8.23
08/29/2022 13:40:00,2C_tem,2C,OA,Temp,31.7
08/29/2022 13:40:00,2C_pH,2C,OA,pH,7.88
08/29/2022 13:40:00,1B_tem,1B,OA,Temp,31.7
08/29/2022 13:40:00,1B_pH,1B,OA,pH,7.96
08/29/2022 13:40:00,2B_tem,2B,OA,Temp,31.6
08/29/2022 13:40:00,2B_pH,2B,OA,pH,7.89
08/29/2022 13:40:00,1D_tem,1D,AMB,Temp,31.8
08/29/2022 13:40:00,1D_pH,1D,AMB,pH,8.092
08/29/2022 13:40:00,2D_tem,2D,AMB,Temp,31.6
08/29/2022 13:40:00,2D_pH,2D,AMB,pH,8.114
08/29/2022 13:40:00,1E_tem,1E,AMB,Temp,31.7
08/29/2022 13:40:00,1E_pH,1E,AMB,pH,8.282
08/29/2022 13:40:00,1C_tem,1C,OA,Temp,31.5
08/29/2022 13:40:00,1C_pH,1C,OA,pH,8.1
08/29/2022 13:40:00,2A_tem,2A,AMB,Temp,31.4
08/29/2022 13:40:00,2A_pH,2A,AMB,pH,8.112
08/29/2022 13:40:00,1A_tem,1A,AMB,Temp,31.3
08/29/2022 13:40:00,1A_pH,1A,AMB,pH,8.174
08/29/2022 13:40:00,2E_tem,2E,OA,Temp,31.6
08/29/2022 13:40:00,2E_pH,2E,OA,pH,8.24
08/29/2022 14:50:00,2C_tem,2C,OA,Temp,31.7
08/29/2022 14:50:00,2C_pH,2C,OA,pH,7.99
08/29/2022 14:50:00,1B_tem,1B,OA,Temp,31.7
08/29/2022 14:50:00,1B_pH,1B,OA,pH,7.9
08/29/2022 14:50:00,2B_tem,2B,OA,Temp,31.5
08/29/2022 14:50:00,2B_pH,2B,OA,pH,7.92
08/29/2022 14:50:00,1D_tem,1D,AMB,Temp,31.8
08/29/2022 14:50:00,1D_pH,1D,AMB,pH,8.092
08/29/2022 14:50:00,2D_tem,2D,AMB,Temp,31.6
08/29/2022 14:50:00,2D_pH,2D,AMB,pH,8.134
08/29/2022 14:50:00,1E_tem,1E,AMB,Temp,31.7
08/29/2022 14:50:00,1E_pH,1E,AMB,pH,8.262
08/29/2022 14:50:00,1C_tem,1C,OA,Temp,31.4
08/29/2022 14:50:00,1C_pH,1C,OA,pH,8.06
08/29/2022 14:50:00,2A_tem,2A,AMB,Temp,31.1
08/29/2022 14:50:00,2A_pH,2A,AMB,pH,7.962
08/29/2022 14:50:00,1A_tem,1A,AMB,Temp,31.3
08/29/2022 14:50:00,1A_pH,1A,AMB,pH,8.154
08/29/2022 14:50:00,2E_tem,2E,OA,Temp,31.5
08/29/2022 14:50:00,2E_pH,2E,OA,pH,8.25
08/29/2022 16:00:00,2C_tem,2C,OA,Temp,31.8
08/29/2022 16:00:00,2C_pH,2C,OA,pH,7.77
08/29/2022 16:00:00,1B_tem,1B,OA,Temp,31.8
08/29/2022 16:00:00,1B_pH,1B,OA,pH,7.96
08/29/2022 16:00:00,2B_tem,2B,OA,Temp,31.7
08/29/2022 16:00:00,2B_pH,2B,OA,pH,7.8
08/29/2022 16:00:00,1D_tem,1D,AMB,Temp,31.9
08/29/2022 16:00:00,1D_pH,1D,AMB,pH,8.102
08/29/2022 16:00:00,2D_tem,2D,AMB,Temp,31.6
08/29/2022 16:00:00,2D_pH,2D,AMB,pH,8.154
08/29/2022 16:00:00,1E_tem,1E,AMB,Temp,31.8
08/29/2022 16:00:00,1E_pH,1E,AMB,pH,8.282
08/29/2022 16:00:00,1C_tem,1C,OA,Temp,31.6
08/29/2022 16:00:00,1C_pH,1C,OA,pH,8.11
08/29/2022 16:00:00,2A_tem,2A,AMB,Temp,31.6
08/29/2022 16:00:00,2A_pH,2A,AMB,pH,8.072
08/29/2022 16:00:00,1A_tem,1A,AMB,Temp,31.2
08/29/2022 16:00:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 16:00:00,2E_tem,2E,OA,Temp,31.3
08/29/2022 16:00:00,2E_pH,2E,OA,pH,8.37
08/29/2022 16:00:00,2C_tem,2C,OA,Temp,30.7
08/29/2022 16:00:00,2C_pH,2C,OA,pH,7.82
08/29/2022 16:00:00,1B_tem,1B,OA,Temp,30.9
08/29/2022 16:00:00,1B_pH,1B,OA,pH,7.96
08/29/2022 16:00:00,2B_tem,2B,OA,Temp,30.5
08/29/2022 16:00:00,2B_pH,2B,OA,pH,7.92
08/29/2022 16:00:00,1D_tem,1D,AMB,Temp,31
08/29/2022 16:00:00,1D_pH,1D,AMB,pH,8.032
08/29/2022 16:00:00,2D_tem,2D,AMB,Temp,30.5
08/29/2022 16:00:00,2D_pH,2D,AMB,pH,8.204
08/29/2022 16:00:00,1E_tem,1E,AMB,Temp,30.9
08/29/2022 16:00:00,1E_pH,1E,AMB,pH,8.372
08/29/2022 16:00:00,1C_tem,1C,OA,Temp,30.3
08/29/2022 16:00:00,1C_pH,1C,OA,pH,8.14
08/29/2022 16:00:00,2A_tem,2A,AMB,Temp,30.2
08/29/2022 16:00:00,2A_pH,2A,AMB,pH,8.092
08/29/2022 16:00:00,1A_tem,1A,AMB,Temp,29.8
08/29/2022 16:00:00,1A_pH,1A,AMB,pH,8.214
08/29/2022 16:00:00,2E_tem,2E,OA,Temp,30.6
08/29/2022 16:00:00,2E_pH,2E,OA,pH,8.39
08/29/2022 16:10:00,2C_tem,2C,OA,Temp,30.5
08/29/2022 16:10:00,2C_pH,2C,OA,pH,7.81
08/29/2022 16:10:00,1B_tem,1B,OA,Temp,30.7
08/29/2022 16:10:00,1B_pH,1B,OA,pH,7.94
08/29/2022 16:10:00,2B_tem,2B,OA,Temp,30.4
08/29/2022 16:10:00,2B_pH,2B,OA,pH,7.72
08/29/2022 16:10:00,1D_tem,1D,AMB,Temp,30.8
08/29/2022 16:10:00,1D_pH,1D,AMB,pH,8.062
08/29/2022 16:10:00,2D_tem,2D,AMB,Temp,30.3
08/29/2022 16:10:00,2D_pH,2D,AMB,pH,8.214
08/29/2022 16:10:00,1E_tem,1E,AMB,Temp,30.7
08/29/2022 16:10:00,1E_pH,1E,AMB,pH,8.382
08/29/2022 16:10:00,1C_tem,1C,OA,Temp,30.2
08/29/2022 16:10:00,1C_pH,1C,OA,pH,8.15
08/29/2022 16:10:00,2A_tem,2A,AMB,Temp,30
08/29/2022 16:10:00,2A_pH,2A,AMB,pH,7.942
08/29/2022 16:10:00,1A_tem,1A,AMB,Temp,29.7
08/29/2022 16:10:00,1A_pH,1A,AMB,pH,8.214
08/29/2022 16:10:00,2E_tem,2E,OA,Temp,30.4
08/29/2022 16:10:00,2E_pH,2E,OA,pH,8.39
08/29/2022 16:20:00,2C_tem,2C,OA,Temp,30.5
08/29/2022 16:20:00,2C_pH,2C,OA,pH,7.81
08/29/2022 16:20:00,1B_tem,1B,OA,Temp,30.7
08/29/2022 16:20:00,1B_pH,1B,OA,pH,7.91
08/29/2022 16:20:00,2B_tem,2B,OA,Temp,30.3
08/29/2022 16:20:00,2B_pH,2B,OA,pH,7.93
08/29/2022 16:20:00,1D_tem,1D,AMB,Temp,30.8
08/29/2022 16:20:00,1D_pH,1D,AMB,pH,8.032
08/29/2022 16:20:00,2D_tem,2D,AMB,Temp,30.2
08/29/2022 16:20:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 16:20:00,1E_tem,1E,AMB,Temp,30.7
08/29/2022 16:20:00,1E_pH,1E,AMB,pH,8.382
08/29/2022 16:20:00,1C_tem,1C,OA,Temp,30.1
08/29/2022 16:20:00,1C_pH,1C,OA,pH,8.15
08/29/2022 16:20:00,2A_tem,2A,AMB,Temp,29.9
08/29/2022 16:20:00,2A_pH,2A,AMB,pH,7.992
08/29/2022 16:20:00,1A_tem,1A,AMB,Temp,29.5
08/29/2022 16:20:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 16:20:00,2E_tem,2E,OA,Temp,30.3
08/29/2022 16:20:00,2E_pH,2E,OA,pH,8.39
08/29/2022 16:30:00,2C_tem,2C,OA,Temp,30.5
08/29/2022 16:30:00,2C_pH,2C,OA,pH,7.8
08/29/2022 16:30:00,1B_tem,1B,OA,Temp,30.7
08/29/2022 16:30:00,1B_pH,1B,OA,pH,7.87
08/29/2022 16:30:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 16:30:00,2B_pH,2B,OA,pH,7.71
08/29/2022 16:30:00,1D_tem,1D,AMB,Temp,30.7
08/29/2022 16:30:00,1D_pH,1D,AMB,pH,7.982
08/29/2022 16:30:00,2D_tem,2D,AMB,Temp,30.2
08/29/2022 16:30:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 16:30:00,1E_tem,1E,AMB,Temp,30.6
08/29/2022 16:30:00,1E_pH,1E,AMB,pH,8.382
08/29/2022 16:30:00,1C_tem,1C,OA,Temp,30
08/29/2022 16:30:00,1C_pH,1C,OA,pH,8.15
08/29/2022 16:30:00,2A_tem,2A,AMB,Temp,29.8
08/29/2022 16:30:00,2A_pH,2A,AMB,pH,8.112
08/29/2022 16:30:00,1A_tem,1A,AMB,Temp,29.5
08/29/2022 16:30:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 16:30:00,2E_tem,2E,OA,Temp,30.2
08/29/2022 16:30:00,2E_pH,2E,OA,pH,8.39
08/29/2022 16:40:00,2C_tem,2C,OA,Temp,30.4
08/29/2022 16:40:00,2C_pH,2C,OA,pH,7.82
08/29/2022 16:40:00,1B_tem,1B,OA,Temp,30.6
08/29/2022 16:40:00,1B_pH,1B,OA,pH,7.84
08/29/2022 16:40:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 16:40:00,2B_pH,2B,OA,pH,7.93
08/29/2022 16:40:00,1D_tem,1D,AMB,Temp,30.7
08/29/2022 16:40:00,1D_pH,1D,AMB,pH,8.012
08/29/2022 16:40:00,2D_tem,2D,AMB,Temp,30.2
08/29/2022 16:40:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 16:40:00,1E_tem,1E,AMB,Temp,30.6
08/29/2022 16:40:00,1E_pH,1E,AMB,pH,8.382
08/29/2022 16:40:00,1C_tem,1C,OA,Temp,29.9
08/29/2022 16:40:00,1C_pH,1C,OA,pH,8.16
08/29/2022 16:40:00,2A_tem,2A,AMB,Temp,29.7
08/29/2022 16:40:00,2A_pH,2A,AMB,pH,7.932
08/29/2022 16:40:00,1A_tem,1A,AMB,Temp,29.3
08/29/2022 16:40:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 16:40:00,2E_tem,2E,OA,Temp,30.2
08/29/2022 16:40:00,2E_pH,2E,OA,pH,8.39
08/29/2022 16:50:00,2C_tem,2C,OA,Temp,30.3
08/29/2022 16:50:00,2C_pH,2C,OA,pH,7.79
08/29/2022 16:50:00,1B_tem,1B,OA,Temp,30.6
08/29/2022 16:50:00,1B_pH,1B,OA,pH,7.86
08/29/2022 16:50:00,2B_tem,2B,OA,Temp,30.2
08/29/2022 16:50:00,2B_pH,2B,OA,pH,7.68
08/29/2022 16:50:00,1D_tem,1D,AMB,Temp,30.7
08/29/2022 16:50:00,1D_pH,1D,AMB,pH,8.042
08/29/2022 16:50:00,2D_tem,2D,AMB,Temp,30.1
08/29/2022 16:50:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 16:50:00,1E_tem,1E,AMB,Temp,30.5
08/29/2022 16:50:00,1E_pH,1E,AMB,pH,8.372
08/29/2022 16:50:00,1C_tem,1C,OA,Temp,29.8
08/29/2022 16:50:00,1C_pH,1C,OA,pH,8.16
08/29/2022 16:50:00,2A_tem,2A,AMB,Temp,29.7
08/29/2022 16:50:00,2A_pH,2A,AMB,pH,8.022
08/29/2022 16:50:00,1A_tem,1A,AMB,Temp,29.3
08/29/2022 16:50:00,1A_pH,1A,AMB,pH,8.234
08/29/2022 16:50:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 16:50:00,2E_pH,2E,OA,pH,8.39
08/29/2022 17:00:00,2C_tem,2C,OA,Temp,30.3
08/29/2022 17:00:00,2C_pH,2C,OA,pH,7.76
08/29/2022 17:00:00,1B_tem,1B,OA,Temp,30.6
08/29/2022 17:00:00,1B_pH,1B,OA,pH,7.94
08/29/2022 17:00:00,2B_tem,2B,OA,Temp,30.1
08/29/2022 17:00:00,2B_pH,2B,OA,pH,7.91
08/29/2022 17:00:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 17:00:00,1D_pH,1D,AMB,pH,8.062
08/29/2022 17:00:00,2D_tem,2D,AMB,Temp,30.1
08/29/2022 17:00:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 17:00:00,1E_tem,1E,AMB,Temp,30.5
08/29/2022 17:00:00,1E_pH,1E,AMB,pH,8.372
08/29/2022 17:00:00,1C_tem,1C,OA,Temp,29.8
08/29/2022 17:00:00,1C_pH,1C,OA,pH,8.17
08/29/2022 17:00:00,2A_tem,2A,AMB,Temp,29.7
08/29/2022 17:00:00,2A_pH,2A,AMB,pH,8.122
08/29/2022 17:00:00,1A_tem,1A,AMB,Temp,29.3
08/29/2022 17:00:00,1A_pH,1A,AMB,pH,8.214
08/29/2022 17:00:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 17:00:00,2E_pH,2E,OA,pH,8.39
08/29/2022 17:10:00,2C_tem,2C,OA,Temp,30.3
08/29/2022 17:10:00,2C_pH,2C,OA,pH,7.76
08/29/2022 17:10:00,1B_tem,1B,OA,Temp,30.6
08/29/2022 17:10:00,1B_pH,1B,OA,pH,7.96
08/29/2022 17:10:00,2B_tem,2B,OA,Temp,30.1
08/29/2022 17:10:00,2B_pH,2B,OA,pH,7.64
08/29/2022 17:10:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 17:10:00,1D_pH,1D,AMB,pH,8.032
08/29/2022 17:10:00,2D_tem,2D,AMB,Temp,30.1
08/29/2022 17:10:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 17:10:00,1E_tem,1E,AMB,Temp,30.5
08/29/2022 17:10:00,1E_pH,1E,AMB,pH,8.372
08/29/2022 17:10:00,1C_tem,1C,OA,Temp,29.8
08/29/2022 17:10:00,1C_pH,1C,OA,pH,8.17
08/29/2022 17:10:00,2A_tem,2A,AMB,Temp,29.6
08/29/2022 17:10:00,2A_pH,2A,AMB,pH,7.932
08/29/2022 17:10:00,1A_tem,1A,AMB,Temp,29.2
08/29/2022 17:10:00,1A_pH,1A,AMB,pH,8.214
08/29/2022 17:10:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 17:10:00,2E_pH,2E,OA,pH,8.39
08/29/2022 17:20:00,2C_tem,2C,OA,Temp,30.3
08/29/2022 17:20:00,2C_pH,2C,OA,pH,7.78
08/29/2022 17:20:00,1B_tem,1B,OA,Temp,30.5
08/29/2022 17:20:00,1B_pH,1B,OA,pH,7.9
08/29/2022 17:20:00,2B_tem,2B,OA,Temp,30.1
08/29/2022 17:20:00,2B_pH,2B,OA,pH,7.89
08/29/2022 17:20:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 17:20:00,1D_pH,1D,AMB,pH,8.002
08/29/2022 17:20:00,2D_tem,2D,AMB,Temp,30.1
08/29/2022 17:20:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 17:20:00,1E_tem,1E,AMB,Temp,30.4
08/29/2022 17:20:00,1E_pH,1E,AMB,pH,8.372
08/29/2022 17:20:00,1C_tem,1C,OA,Temp,29.8
08/29/2022 17:20:00,1C_pH,1C,OA,pH,8.17
08/29/2022 17:20:00,2A_tem,2A,AMB,Temp,29.6
08/29/2022 17:20:00,2A_pH,2A,AMB,pH,8.042
08/29/2022 17:20:00,1A_tem,1A,AMB,Temp,29.2
08/29/2022 17:20:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 17:20:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 17:20:00,2E_pH,2E,OA,pH,8.39
08/29/2022 17:30:00,2C_tem,2C,OA,Temp,30.3
08/29/2022 17:30:00,2C_pH,2C,OA,pH,7.77
08/29/2022 17:30:00,1B_tem,1B,OA,Temp,30.5
08/29/2022 17:30:00,1B_pH,1B,OA,pH,7.86
08/29/2022 17:30:00,2B_tem,2B,OA,Temp,30.1
08/29/2022 17:30:00,2B_pH,2B,OA,pH,7.58
08/29/2022 17:30:00,1D_tem,1D,AMB,Temp,30.6
08/29/2022 17:30:00,1D_pH,1D,AMB,pH,7.982
08/29/2022 17:30:00,2D_tem,2D,AMB,Temp,30.1
08/29/2022 17:30:00,2D_pH,2D,AMB,pH,8.224
08/29/2022 17:30:00,1E_tem,1E,AMB,Temp,30.4
08/29/2022 17:30:00,1E_pH,1E,AMB,pH,8.362
08/29/2022 17:30:00,1C_tem,1C,OA,Temp,29.7
08/29/2022 17:30:00,1C_pH,1C,OA,pH,8.17
08/29/2022 17:30:00,2A_tem,2A,AMB,Temp,29.6
08/29/2022 17:30:00,2A_pH,2A,AMB,pH,8.142
08/29/2022 17:30:00,1A_tem,1A,AMB,Temp,29.2
08/29/2022 17:30:00,1A_pH,1A,AMB,pH,8.224
08/29/2022 17:30:00,2E_tem,2E,OA,Temp,30.1
08/29/2022 17:30:00,2E_pH,2E,OA,pH,8.39
08/29/2022 17:40:00,2C_tem,2C,OA,Temp,30.2
08/29/2022 17:40:00,2C_pH,2C,OA,pH,7.77
08/29/2022 17:40:00,1B_tem,1B,OA,Temp,30.5
08/29/2022 17:40:00,1B_pH,1B,OA,pH,7.84
08/29/2022 17:40:00,2B_tem,2B,OA,Temp,30.1
08/29/2022 17:40:00,2B_pH,2B,OA,pH,7.85
08/29/2022 17:40:00,1D_tem,1D,AMB,Temp,30.5
